1,1,1,1,0.000000,1,0,0,0.000000,1,0,0,0.000000,1,0,0,0.333333,0,0,1,0.000000,0,0,1,0.000000,0,0,1,0.166667,1,0,0,0.428571,1,0,0,0.375000,1,1,1,0.111111,1,1,1,0.100000,1,0,0,0.454545,0,1,0,0.000000,1,0,0,0.461538,1,0,0,0.428571,1,0,0,0.466667,0,1,0,0.062500,0,0,1,0.176471,1,0,0,0.500000,0,0,1,0.210526,1,0,0,0.500000,0,0,1,0.238095,1,0,0,0.500000,1,0,0,0.478261,1,1,1,0.125000,1,0,0,0.520000,1,1,1,0.153846,0,1,0,0.074074,0,1,0,0.071429,1,0,0,0.482759,0,0,1,0.200000,0,1,0,0.129032,1,0,0,0.468750,1,0,0,0.454545,1,0,0,0.470588,0,0,1,0.200000,1,0,0,0.500000,1,0,0,0.486486,0,1,0,0.131579,0,1,0,0.128205,0,0,1,0.200000,
1,0,1,0,0.000000,0,1,0,0.000000,0,1,0,0.500000,1,0,0,0.000000,0,1,0,0.750000,1,1,1,0.000000,1,0,0,0.166667,1,1,1,0.142857,0,1,0,0.500000,1,1,1,0.222222,1,0,0,0.200000,0,1,0,0.454545,1,0,0,0.250000,1,0,0,0.230769,1,1,1,0.214286,1,0,0,0.333333,1,0,0,0.312500,1,1,1,0.235294,1,0,0,0.388889,0,0,1,0.000000,1,0,0,0.400000,0,0,1,0.047619,0,0,1,0.045455,1,0,0,0.391304,1,0,0,0.375000,1,1,1,0.200000,0,0,1,0.115385,0,1,0,0.222222,1,0,0,0.392857,0,1,0,0.241379,1,0,0,0.400000,1,0,0,0.387097,0,1,0,0.250000,1,0,0,0.424242,1,0,0,0.411765,1,1,1,0.171429,0,0,1,0.111111,1,1,1,0.189189,1,0,0,0.421053,0,1,0,0.230769,1,0,0,0.425000,
1,1,1,1,0.000000,0,0,1,0.000000,1,0,0,0.000000,0,1,0,0.000000,1,0,0,0.250000,1,0,0,0.200000,0,0,1,0.166667,0,0,1,0.142857,1,0,0,0.375000,0,0,1,0.333333,0,0,1,0.300000,1,0,0,0.363636,0,1,0,0.083333,0,0,1,0.384615,1,1,1,0.071429,1,0,0,0.333333,1,1,1,0.125000,1,0,0,0.352941,0,0,1,0.333333,0,0,1,0.315789,1,0,0,0.350000,0,0,1,0.380952,0,0,1,0.363636,1,1,1,0.130435,0,1,0,0.083333,0,0,1,0.400000,0,1,0,0.115385,0,1,0,0.111111,1,0,0,0.285714,0,1,0,0.172414,1,0,0,0.300000,1,0,0,0.290323,1,0,0,0.312500,1,1,1,0.121212,1,0,0,0.352941,0,0,1,0.314286,1,1,1,0.138889,1,1,1,0.135135,1,1,1,0.157895,1,1,1,0.179487,0,0,1,0.300000,
1,1,1,1,0.000000,1,0,0,0.000000,0,0,1,0.000000,0,1,0,0.000000,1,0,0,0.250000,1,1,1,0.200000,0,0,1,0.166667,1,0,0,0.285714,1,0,0,0.250000,1,1,1,0.222222,1,0,0,0.400000,1,1,1,0.272727,1,0,0,0.416667,1,0,0,0.384615,1,0,0,0.428571,0,0,1,0.133333,0,0,1,0.125000,1,1,1,0.235294,0,0,1,0.222222,0,0,1,0.210526,1,0,0,0.400000,0,0,1,0.285714,0,0,1,0.272727,0,0,1,0.304348,1,1,1,0.208333,1,0,0,0.360000,0,0,1,0.346154,1,1,1,0.222222,1,1,1,0.214286,0,1,0,0.034483,1,1,1,0.266667,1,0,0,0.322581,1,1,1,0.281250,0,0,1,0.303030,1,0,0,0.323529,1,0,0,0.314286,0,1,0,0.055556,1,0,0,0.351351,0,0,1,0.289474,0,0,1,0.282051,0,1,0,0.075000,
1,0,0,1,0.000000,0,1,0,0.000000,0,0,1,0.500000,0,1,0,0.333333,0,1,0,0.250000,0,1,0,0.400000,0,1,0,0.500000,0,0,1,0.285714,1,1,1,0.000000,0,0,1,0.333333,1,1,1,0.100000,1,0,0,0.000000,1,0,0,0.000000,1,1,1,0.153846,1,1,1,0.142857,1,0,0,0.133333,0,0,1,0.250000,1,1,1,0.235294,0,1,0,0.277778,0,0,1,0.263158,1,0,0,0.150000,1,0,0,0.142857,1,1,1,0.227273,1,0,0,0.217391,1,1,1,0.250000,1,0,0,0.240000,0,0,1,0.230769,1,1,1,0.259259,1,1,1,0.250000,1,0,0,0.241379,1,1,1,0.300000,1,0,0,0.258065,1,1,1,0.312500,0,0,1,0.212121,1,1,1,0.323529,1,0,0,0.257143,1,0,0,0.250000,0,1,0,0.162162,0,0,1,0.210526,0,0,1,0.205128,1,1,1,0.300000,
1,1,0,0,0.000000,1,1,1,0.000000,1,1,1,0.000000,1,0,0,0.333333,1,0,0,0.250000,1,0,0,0.400000,0,0,1,0.000000,1,0,0,0.571429,1,0,0,0.500000,1,0,0,0.555556,0,1,0,0.000000,0,0,1,0.090909,1,1,1,0.166667,1,0,0,0.538462,0,0,1,0.142857,1,0,0,0.533333,0,0,1,0.187500,1,0,0,0.529412,0,0,1,0.222222,0,0,1,0.210526,1,0,0,0.500000,1,0,0,0.476190,0,0,1,0.272727,1,0,0,0.521739,0,0,1,0.291667,1,1,1,0.120000,1,0,0,0.500000,0,1,0,0.037037,1,0,0,0.500000,0,0,1,0.275862,1,0,0,0.500000,1,0,0,0.483871,0,0,1,0.281250,1,0,0,0.515152,1,0,0,0.500000,0,1,0,0.057143,0,0,1,0.277778,1,1,1,0.108108,0,0,1,0.289474,1,1,1,0.128205,1,0,0,0.475000,
1,1,1,1,0.000000,0,0,1,0.000000,0,1,0,0.000000,1,1,1,0.333333,0,1,0,0.250000,1,1,1,0.400000,1,0,0,0.000000,1,1,1,0.428571,0,1,0,0.250000,0,1,0,0.222222,1,0,0,0.100000,0,0,1,0.090909,0,1,0,0.333333,0,1,0,0.307692,1,1,1,0.285714,0,1,0,0.400000,1,0,0,0.125000,0,0,1,0.117647,0,0,1,0.111111,0,0,1,0.157895,1,0,0,0.150000,0,1,0,0.333333,1,1,1,0.227273,0,1,0,0.347826,1,1,1,0.250000,1,0,0,0.160000,1,1,1,0.269231,1,0,0,0.185185,1,0,0,0.178571,1,0,0,0.206897,1,0,0,0.233333,1,0,0,0.258065,1,1,1,0.250000,0,1,0,0.272727,1,1,1,0.264706,0,1,0,0.285714,1,0,0,0.277778,1,1,1,0.270270,0,1,0,0.289474,1,1,1,0.282051,1,0,0,0.275000,
1,1,0,0,0.000000,1,1,1,0.000000,0,1,0,0.000000,0,1,0,0.000000,1,0,0,0.250000,0,0,1,0.000000,0,0,1,0.000000,0,1,0,0.285714,0,1,0,0.250000,1,0,0,0.222222,1,0,0,0.200000,1,0,0,0.272727,1,1,1,0.083333,1,0,0,0.384615,1,0,0,0.357143,1,0,0,0.400000,0,0,1,0.125000,1,1,1,0.117647,0,0,1,0.166667,0,0,1,0.157895,1,0,0,0.400000,0,1,0,0.190476,1,0,0,0.409091,1,0,0,0.391304,0,0,1,0.208333,1,1,1,0.120000,0,0,1,0.230769,0,0,1,0.222222,1,0,0,0.392857,1,0,0,0.379310,1,1,1,0.133333,1,0,0,0.419355,1,1,1,0.156250,1,0,0,0.424242,0,0,1,0.235294,0,1,0,0.142857,0,1,0,0.138889,1,0,0,0.405405,1,0,0,0.394737,1,0,0,0.410256,1,0,0,0.425000,
1,0,1,0,0.000000,0,0,1,0.000000,1,1,1,0.000000,0,1,0,0.333333,0,0,1,0.250000,1,1,1,0.200000,1,1,1,0.166667,0,0,1,0.285714,1,0,0,0.000000,1,1,1,0.333333,1,0,0,0.100000,0,0,1,0.272727,0,1,0,0.166667,0,0,1,0.307692,0,1,0,0.214286,0,0,1,0.333333,0,0,1,0.312500,1,1,1,0.235294,1,1,1,0.222222,0,0,1,0.368421,1,0,0,0.100000,0,1,0,0.190476,0,0,1,0.363636,1,1,1,0.260870,0,1,0,0.208333,1,0,0,0.120000,1,0,0,0.115385,1,1,1,0.259259,1,0,0,0.178571,1,0,0,0.172414,0,0,1,0.300000,0,1,0,0.193548,1,1,1,0.250000,1,1,1,0.242424,0,1,0,0.205882,1,0,0,0.200000,0,0,1,0.277778,0,0,1,0.270270,1,0,0,0.210526,0,0,1,0.307692,0,1,0,0.200000,
1,0,1,0,0.000000,0,1,0,0.000000,1,0,0,0.000000,1,1,1,0.000000,0,0,1,0.000000,1,1,1,0.200000,0,1,0,0.333333,0,1,0,0.285714,1,1,1,0.250000,0,1,0,0.444444,0,0,1,0.100000,1,1,1,0.272727,1,1,1,0.250000,0,1,0,0.384615,0,1,0,0.357143,0,1,0,0.400000,0,1,0,0.437500,1,0,0,0.058824,1,0,0,0.055556,1,0,0,0.105263,1,0,0,0.150000,1,1,1,0.238095,1,1,1,0.227273,1,0,0,0.217391,1,1,1,0.291667,1,0,0,0.240000,1,0,0,0.230769,0,1,0,0.333333,1,0,0,0.285714,1,1,1,0.275862,1,0,0,0.300000,0,1,0,0.322581,1,1,1,0.281250,1,0,0,0.303030,1,0,0,0.294118,1,0,0,0.314286,1,1,1,0.277778,0,0,1,0.054054,0,1,0,0.289474,1,0,0,0.333333,1,1,1,0.275000,
1,1,1,1,0.000000,1,1,1,0.000000,1,0,0,0.000000,1,1,1,0.666667,1,1,1,0.500000,0,0,1,0.000000,1,1,1,0.666667,1,0,0,0.142857,1,0,0,0.125000,1,1,1,0.555556,1,0,0,0.300000,0,0,1,0.090909,1,0,0,0.333333,1,1,1,0.461538,1,0,0,0.357143,1,1,1,0.466667,1,0,0,0.375000,1,1,1,0.470588,1,1,1,0.444444,1,0,0,0.368421,1,0,0,0.350000,1,1,1,0.476190,1,0,0,0.409091,1,1,1,0.478261,1,0,0,0.416667,1,0,0,0.400000,1,0,0,0.423077,1,1,1,0.444444,1,1,1,0.428571,1,1,1,0.448276,1,1,1,0.466667,1,1,1,0.483871,1,0,0,0.406250,1,1,1,0.515152,0,0,1,0.058824,1,1,1,0.514286,1,0,0,0.388889,1,1,1,0.513514,1,0,0,0.394737,1,1,1,0.512821,1,0,0,0.400000,
1,1,0,0,0.000000,1,0,0,0.000000,1,1,1,0.000000,1,0,0,0.666667,1,1,1,0.250000,1,0,0,0.600000,1,0,0,0.500000,0,0,1,0.000000,1,0,0,0.625000,0,1,0,0.000000,1,1,1,0.200000,1,0,0,0.545455,0,0,1,0.083333,1,0,0,0.538462,1,1,1,0.214286,1,0,0,0.533333,1,0,0,0.500000,0,1,0,0.058824,0,0,1,0.111111,1,0,0,0.526316,1,0,0,0.500000,1,1,1,0.190476,1,0,0,0.545455,1,0,0,0.521739,1,0,0,0.541667,1,0,0,0.560000,1,1,1,0.192308,1,1,1,0.185185,1,1,1,0.214286,1,0,0,0.551724,1,0,0,0.533333,1,0,0,0.548387,1,1,1,0.250000,1,0,0,0.575758,1,1,1,0.264706,0,1,0,0.057143,0,0,1,0.083333,0,0,1,0.081081,0,0,1,0.105263,1,1,1,0.256410,0,0,1,0.150000,
1,1,0,0,0.000000,0,1,0,0.000000,1,0,0,0.500000,1,0,0,0.333333,1,0,0,0.500000,1,1,1,0.000000,1,0,0,0.666667,1,0,0,0.571429,1,0,0,0.625000,1,1,1,0.111111,1,1,1,0.100000,0,1,0,0.090909,1,1,1,0.250000,0,1,0,0.153846,0,1,0,0.142857,0,1,0,0.200000,1,0,0,0.437500,1,1,1,0.235294,1,0,0,0.444444,1,0,0,0.421053,1,0,0,0.450000,1,1,1,0.238095,1,0,0,0.500000,1,0,0,0.478261,1,0,0,0.500000,0,0,1,0.000000,0,1,0,0.192308,1,0,0,0.518519,1,0,0,0.500000,1,0,0,0.517241,0,1,0,0.200000,0,0,1,0.032258,0,1,0,0.218750,0,1,0,0.212121,1,1,1,0.176471,1,0,0,0.485714,1,0,0,0.472222,1,0,0,0.486486,1,1,1,0.184211,1,1,1,0.179487,1,1,1,0.200000,
1,1,1,1,0.000000,1,0,0,0.000000,1,1,1,0.500000,1,0,0,0.333333,0,1,0,0.000000,0,1,0,0.000000,1,1,1,0.333333,1,1,1,0.285714,0,1,0,0.250000,1,0,0,0.222222,0,0,1,0.000000,1,0,0,0.272727,1,1,1,0.333333,1,1,1,0.307692,1,0,0,0.285714,1,1,1,0.400000,1,0,0,0.312500,1,0,0,0.294118,1,0,0,0.333333,1,0,0,0.368421,1,0,0,0.400000,1,1,1,0.333333,1,0,0,0.454545,1,0,0,0.434783,1,0,0,0.458333,1,0,0,0.480000,1,1,1,0.307692,0,1,0,0.111111,1,1,1,0.321429,1,0,0,0.482759,1,0,0,0.466667,1,1,1,0.322581,0,0,1,0.031250,1,0,0,0.484848,1,1,1,0.323529,1,1,1,0.314286,1,0,0,0.472222,1,1,1,0.351351,1,1,1,0.342105,1,1,1,0.358974,0,0,1,0.050000,
1,1,1,1,0.000000,1,0,0,0.000000,0,0,1,0.000000,0,1,0,0.000000,0,1,0,0.000000,0,1,0,0.200000,1,1,1,0.166667,1,1,1,0.142857,1,1,1,0.250000,0,1,0,0.333333,0,1,0,0.300000,1,1,1,0.363636,1,0,0,0.083333,1,1,1,0.384615,0,0,1,0.071429,1,0,0,0.133333,1,1,1,0.375000,0,1,0,0.294118,0,0,1,0.111111,1,0,0,0.157895,1,0,0,0.150000,1,1,1,0.333333,1,0,0,0.227273,1,1,1,0.347826,1,1,1,0.333333,1,0,0,0.240000,1,0,0,0.230769,0,0,1,0.111111,0,1,0,0.214286,1,0,0,0.275862,1,1,1,0.333333,1,0,0,0.290323,1,0,0,0.281250,1,0,0,0.303030,1,1,1,0.323529,1,1,1,0.314286,0,1,0,0.194444,0,1,0,0.189189,1,0,0,0.315789,0,0,1,0.102564,0,1,0,0.225000,
1,1,0,0,0.000000,1,1,1,0.000000,0,0,1,0.000000,1,1,1,0.333333,0,1,0,0.000000,1,0,0,0.200000,0,1,0,0.166667,1,1,1,0.285714,0,1,0,0.250000,1,0,0,0.222222,0,0,1,0.100000,1,1,1,0.272727,1,0,0,0.250000,1,1,1,0.307692,1,0,0,0.285714,1,0,0,0.266667,1,1,1,0.312500,1,0,0,0.352941,0,0,1,0.111111,1,0,0,0.368421,1,0,0,0.350000,1,1,1,0.285714,1,1,1,0.272727,1,0,0,0.391304,1,1,1,0.333333,1,0,0,0.400000,1,0,0,0.384615,0,0,1,0.111111,1,1,1,0.321429,1,0,0,0.413793,0,0,1,0.133333,1,1,1,0.322581,1,0,0,0.406250,0,0,1,0.151515,0,1,0,0.088235,1,0,0,0.400000,1,0,0,0.388889,1,1,1,0.297297,1,0,0,0.421053,1,1,1,0.307692,1,0,0,0.425000,
1,1,1,1,0.000000,0,0,1,0.000000,1,0,0,0.000000,0,1,0,0.000000,0,1,0,0.000000,0,1,0,0.200000,0,1,0,0.333333,1,1,1,0.142857,1,0,0,0.125000,1,1,1,0.222222,1,1,1,0.200000,0,1,0,0.363636,0,1,0,0.333333,1,0,0,0.153846,1,0,0,0.142857,0,1,0,0.400000,1,0,0,0.250000,1,1,1,0.235294,1,1,1,0.222222,1,0,0,0.263158,1,0,0,0.250000,1,1,1,0.285714,1,1,1,0.272727,1,0,0,0.304348,1,1,1,0.333333,1,0,0,0.320000,0,0,1,0.038462,1,1,1,0.333333,0,1,0,0.250000,1,0,0,0.310345,0,1,0,0.266667,0,1,0,0.258065,1,0,0,0.312500,1,0,0,0.303030,1,1,1,0.294118,1,0,0,0.342857,0,0,1,0.055556,0,1,0,0.270270,0,1,0,0.263158,1,1,1,0.282051,1,0,0,0.325000,
1,1,1,1,0.000000,1,0,0,0.000000,1,0,0,0.000000,0,0,1,0.000000,1,0,0,0.500000,1,0,0,0.400000,0,0,1,0.166667,1,0,0,0.571429,1,0,0,0.500000,1,0,0,0.555556,0,0,1,0.200000,0,0,1,0.181818,1,0,0,0.583333,0,0,1,0.307692,1,0,0,0.571429,0,0,1,0.333333,0,1,0,0.000000,0,0,1,0.352941,0,0,1,0.333333,1,0,0,0.473684,1,0,0,0.450000,0,0,1,0.380952,0,0,1,0.363636,1,0,0,0.478261,1,0,0,0.458333,0,1,0,0.040000,0,0,1,0.384615,0,1,0,0.074074,1,0,0,0.464286,0,0,1,0.379310,1,0,0,0.466667,1,0,0,0.451613,0,0,1,0.375000,1,0,0,0.484848,0,1,0,0.088235,0,1,0,0.085714,1,0,0,0.472222,1,0,0,0.459459,0,0,1,0.342105,0,0,1,0.333333,0,1,0,0.125000,
1,0,0,1,0.000000,0,1,0,0.000000,1,1,1,0.000000,1,1,1,0.000000,1,1,1,0.250000,1,0,0,0.000000,1,0,0,0.000000,1,1,1,0.428571,1,0,0,0.250000,1,0,0,0.222222,0,0,1,0.100000,1,1,1,0.363636,1,0,0,0.333333,1,1,1,0.384615,1,1,1,0.357143,1,0,0,0.333333,1,1,1,0.437500,1,0,0,0.352941,0,0,1,0.111111,1,0,0,0.368421,1,0,0,0.350000,0,0,1,0.142857,1,1,1,0.363636,0,0,1,0.173913,0,0,1,0.166667,1,1,1,0.360000,1,0,0,0.346154,0,0,1,0.222222,1,0,0,0.357143,1,0,0,0.344828,1,0,0,0.366667,1,1,1,0.322581,1,0,0,0.406250,1,1,1,0.333333,1,1,1,0.323529,1,0,0,0.400000,1,0,0,0.388889,1,1,1,0.351351,0,1,0,0.026316,0,1,0,0.025641,0,1,0,0.050000,
1,0,0,1,0.000000,1,0,0,0.000000,1,0,0,0.000000,1,0,0,0.333333,0,1,0,0.000000,1,0,0,0.600000,0,0,1,0.166667,1,0,0,0.571429,0,0,1,0.250000,1,0,0,0.555556,1,0,0,0.500000,0,0,1,0.272727,1,0,0,0.583333,1,0,0,0.538462,0,0,1,0.285714,1,0,0,0.600000,1,0,0,0.562500,0,0,1,0.294118,1,0,0,0.611111,1,0,0,0.578947,1,0,0,0.600000,1,0,0,0.619048,0,1,0,0.045455,1,0,0,0.652174,1,0,0,0.625000,0,0,1,0.240000,0,1,0,0.076923,1,0,0,0.629630,1,0,0,0.607143,1,0,0,0.620690,0,0,1,0.233333,0,0,1,0.225806,1,0,0,0.625000,1,0,0,0.606061,0,0,1,0.264706,1,0,0,0.628571,1,0,0,0.611111,0,0,1,0.270270,1,0,0,0.631579,1,0,0,0.615385,0,0,1,0.275000,
